follow_id,strategy_type,stock_code,stock_name,pick_date,matured_date,horizon_days,horizon_return_pct,mfe_pct,mae_pct,win,hit_stop_loss,hit_take_profit,score,recommendation_level,follow_type,pick_rank,session_type,execution_source,market_phase,evolution_version,origin,recommended_at,created_at,pick_price,calendar_mismatch,independent_status,expected_matured_date,settlement_mode,independent_exit,independent_return,entry_low,entry_high,entry_in_range,entry_distance_pct,return_difference_pp,benchmark_return,excess_return
7,dragon_head,000889,中嘉博创,2026-05-08,2026-07-25,3,-33.08,-12.15,-33.08,False,,,0.0,推荐,trade,6,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,5.35,True,ok,2026-05-13,close,5.57,4.112149532710285,5.34,5.89,True,0,37.19214953271028,2.5950807794068442,1.517068753303441
9,dragon_head,603158,腾龙股份,2026-05-08,2026-05-13,3,-2.98,-0.52,-2.98,False,False,False,55.0,强烈推荐,trade,8,premarket,close_snapshot,unknown,1,cache_backfill,,2026-05-10 21:26:58,15.44,False,ok,2026-05-13,close,14.98,-2.979274611398963,15.5,16.5,False,-0.3870967741935516,0.0007253886010367694,2.5950807794068442,-5.574355390805808
10,dragon_head,601991,大唐发电,2026-05-08,2026-07-25,3,13.54,51.26,13.54,True,,,0.0,强烈推荐,trade,2,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,5.54,True,ok,2026-05-13,close,7.37,33.03249097472924,5.32,5.54,True,0,19.492490974729243,2.5950807794068442,30.4374101953224
11,dragon_head,002903,宇环数控,2026-05-08,2026-07-25,3,-48.83,6.35,-48.83,False,,,0.0,推荐,trade,10,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,45.22,True,ok,2026-05-13,close,48.56,7.3861123396727235,43.89,48.22,True,0,56.21611233967272,2.5950807794068442,4.791031560265879
12,dragon_head,603618,杭电股份,2026-05-08,2026-05-13,3,15.29,18.27,9.06,True,False,True,41.0,强烈推荐,trade,11,premarket,close_snapshot,unknown,1,cache_backfill,,2026-05-10 21:26:58,34.2,False,ok,2026-05-13,close,39.43,15.292397660818713,34.48,37.62,False,-0.8120649651972012,0.0023976608187137316,2.5950807794068442,12.697316881411869
13,dragon_head,600719,大连热电,2026-05-08,2026-07-25,3,-27.29,-4.58,-27.29,False,,,0.0,推荐,trade,12,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,9.38,True,ok,2026-05-13,close,10.83,15.45842217484008,9.05,10.3,True,0,42.74842217484008,2.5950807794068442,12.863341395433237
14,dragon_head,002217,合力泰,2026-05-08,2026-07-25,3,-60.57,-15.71,-60.57,False,,,0.0,推荐,trade,13,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,3.5,True,ok,2026-05-13,close,3.54,1.1428571428571344,3.41,3.65,True,0,61.71285714285713,2.5950807794068442,-1.4522236365497099
15,dragon_head,600396,华电辽能,2026-05-08,2026-07-25,3,23.08,34.58,21.33,True,,,0.0,推荐,trade,14,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,12.0,True,ok,2026-05-13,close,16.56,37.999999999999986,12.2,13.2,False,-1.6393442622950727,14.919999999999987,2.5950807794068442,35.40491922059314
16,dragon_head,000818,航锦科技,2026-05-08,2026-07-25,3,-35.17,-10.95,-35.17,False,,,0.0,推荐,trade,15,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,18.54,True,ok,2026-05-13,close,17.73,-4.3689320388349495,18.61,19.64,False,-0.37614185921547305,30.801067961165053,2.5950807794068442,-6.964012818241794
17,dragon_head,603278,大业股份,2026-05-08,2026-07-25,3,-39.41,21.55,-39.41,False,,,0.0,推荐,trade,16,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,13.55,True,ok,2026-05-13,close,15.29,12.841328413284113,13.41,14.91,True,0,52.251328413284114,2.5950807794068442,10.24624763387727
20,dragon_head,002491,通鼎互联,2026-05-08,2026-07-25,3,-23.96,14.67,-23.96,False,,,0.0,推荐,trade,9,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,20.66,True,ok,2026-05-13,close,26.95,30.445304937076468,20.03,20.66,True,0,54.405304937076465,2.5950807794068442,27.850224157669622
22,dragon_head,603738,泰晶科技,2026-05-08,2026-07-25,3,-33.42,11.68,-33.42,False,,,0.0,推荐,trade,6,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,47.01,True,ok,2026-05-13,close,54.0,14.869176770899806,45.65,47.01,True,0,48.28917677089981,2.5950807794068442,12.274095991492961
23,dragon_head,002317,众生药业,2026-05-08,2026-07-25,3,18.37,18.37,4.66,True,,,0.0,推荐,trade,7,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,22.54,True,ok,2026-05-13,close,21.83,-3.1499556344276924,22.53,22.54,True,0,-21.519955634427692,2.5950807794068442,-5.745036413834537
24,dragon_head,600936,北投科技,2026-05-08,2026-05-13,3,3.87,3.87,-1.35,True,False,True,37.0,强烈推荐,trade,8,auction_confirm,close_snapshot,unknown,1,cache_backfill,,2026-05-10 21:26:58,5.17,False,ok,2026-05-13,close,5.37,3.868471953578334,4.85,5.17,True,0,-0.0015280464216660405,2.5950807794068442,1.2733911741714898
25,dragon_head,002930,宏川智慧,2026-05-08,2026-07-25,3,-50.25,-10.04,-50.25,False,,,0.0,推荐,trade,10,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,16.04,True,ok,2026-05-13,close,16.65,3.802992518703241,15.11,16.04,True,0,54.05299251870324,2.5950807794068442,1.2079117392963967
26,dragon_head,002552,宝鼎科技,2026-05-08,2026-07-25,3,35.77,44.01,35.77,True,,,0.0,推荐,trade,11,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,27.65,True,ok,2026-05-13,close,34.81,25.895117540687185,25.68,27.65,True,0,-9.874882459312818,2.5950807794068442,23.30003676128034
27,dragon_head,000839,国安股份,2026-05-08,2026-07-25,3,-26.49,5.65,-26.49,False,,,0.0,推荐,trade,12,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,3.36,True,ok,2026-05-13,close,3.43,2.083333333333348,3.36,3.36,True,0,28.573333333333345,2.5950807794068442,-0.5117474460734961
28,dragon_head,002624,完美世界,2026-05-08,2026-07-25,3,-45.24,-13.05,-45.24,False,,,0.0,推荐,trade,13,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,17.55,True,ok,2026-05-13,close,16.96,-3.3618233618233573,17.49,17.55,True,0,41.87817663817665,2.5950807794068442,-5.9569041412302015
29,dragon_head,002866,传艺科技,2026-05-08,2026-07-25,3,-53.95,-23.35,-53.95,False,,,0.0,推荐,trade,14,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,29.34,True,ok,2026-05-13,close,24.51,-16.462167689161543,27.78,29.34,True,0,37.487832310838456,2.5950807794068442,-19.05724846856839
30,dragon_head,000546,金圆股份,2026-05-08,2026-07-25,3,-51.39,-25.03,-51.39,False,,,0.0,推荐,trade,15,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,8.27,True,ok,2026-05-13,close,7.58,-8.343409915356704,7.59,8.27,True,0,43.0465900846433,2.5950807794068442,-10.938490694763548
31,dragon_head,003036,泰坦股份,2026-05-08,2026-07-25,3,18.04,21.43,-0.26,True,,,0.0,推荐,trade,16,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,41.91,True,ok,2026-05-13,close,44.0,4.986876640419946,39.24,41.91,True,0,-13.053123359580052,2.5950807794068442,2.391795861013102
32,dragon_head,000036,华联控股,2026-05-08,2026-07-25,3,-35.09,-6.59,-35.09,False,,,0.0,推荐,trade,17,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,6.07,True,ok,2026-05-13,close,6.09,0.32948929159801743,5.66,6.07,True,0,35.41948929159802,2.5950807794068442,-2.265591487808827
33,dragon_head,000791,甘肃能源,2026-05-08,2026-07-25,3,-21.84,1.46,-21.84,False,,,0.0,推荐,trade,20,,close_snapshot,unknown,1,late_record,,2026-05-10 21:26:58,9.57,True,ok,2026-05-13,close,10.18,6.374085684430497,8.63,9.57,True,0,28.214085684430497,2.5950807794068442,3.779004905023653
66,dragon_head,000417,合百集团,2026-05-20,2026-07-26,3,-33.26,7.45,-33.26,False,,,0.0,推荐,trade,6,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,9.53,True,ok,2026-05-25,close,10.35,8.604407135362013,9.16,9.53,True,0,41.864407135362015,1.4616447110726405,7.142762424289373
67,dragon_head,605218,伟时电子,2026-05-20,2026-07-26,3,-43.45,-4.65,-43.45,False,,,0.0,推荐,trade,14,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,21.29,True,ok,2026-05-25,close,19.92,-6.434945984030049,20.85,22.37,True,0,37.01505401596995,1.4616447110726405,-7.89659069510269
68,dragon_head,603316,诚邦股份,2026-05-20,2026-07-26,3,-49.05,8.6,-49.05,False,,,0.0,推荐,trade,7,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,24.77,True,ok,2026-05-25,close,25.76,3.9967702866370747,23.5,24.77,True,0,53.04677028663707,1.4616447110726405,2.535125575564434
69,dragon_head,600850,电科数字,2026-05-20,2026-05-23,3,-3.6,-3.6,-4.26,False,False,False,47.0,强烈推荐,trade,16,premarket,close_snapshot,unknown,1,cache_backfill,,2026-05-20 11:55:56,22.51,True,ok,2026-05-25,close,21.61,-3.9982230119946838,22.27,23.92,True,0,-0.3982230119946837,1.4616447110726405,-5.459867723067324
70,dragon_head,600758,辽宁能源,2026-05-20,2026-07-26,3,-39.26,-9.86,-39.26,False,,,0.0,推荐,trade,17,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,5.17,True,ok,2026-05-25,close,4.69,-9.284332688588004,4.74,5.62,True,0,29.975667311411996,1.4616447110726405,-10.745977399660644
71,dragon_head,603989,艾华集团,2026-05-20,2026-07-26,3,8.43,17.44,8.43,True,,,0.0,推荐,trade,19,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,24.2,True,ok,2026-05-25,close,30.7,26.859504132231415,24.36,26.32,False,-0.6568144499178974,18.429504132231415,1.4616447110726405,25.397859421158774
72,dragon_head,002067,景兴纸业,2026-05-20,2026-07-26,3,-21.59,-1.52,-21.59,False,,,0.0,推荐,trade,20,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,5.28,True,ok,2026-05-25,close,5.35,1.325757575757569,5.0,5.21,False,1.343570057581589,22.915757575757567,1.4616447110726405,-0.13588713531507146
73,dragon_head,600863,华能蒙电,2026-05-20,2026-07-26,3,-18.12,-9.56,-18.12,False,,,0.0,推荐,trade,8,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,5.96,True,ok,2026-05-25,close,5.93,-0.5033557046979942,5.36,5.96,True,0,17.616644295302006,1.4616447110726405,-1.9650004157706347
74,dragon_head,301322,绿通科技,2026-05-20,2026-07-26,3,-40.98,5.32,-40.98,False,,,0.0,推荐,trade,9,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,54.12,True,ok,2026-05-25,close,57.36,5.986696230598665,54.12,54.12,True,0,46.966696230598664,1.4616447110726405,4.525051519526024
75,dragon_head,000809,和展能源,2026-05-20,2026-07-26,3,-33.41,-10.07,-33.41,False,,,0.0,推荐,trade,10,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,4.37,True,ok,2026-05-25,close,3.99,-8.695652173913038,4.37,4.37,True,0,24.714347826086957,1.4616447110726405,-10.157296884985678
76,dragon_head,300069,金利华电,2026-05-20,2026-07-26,3,-20.67,43.98,-20.67,False,,,0.0,推荐,trade,11,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,36.72,True,ok,2026-05-25,close,53.02,44.38997821350763,36.72,36.72,True,0,65.05997821350763,1.4616447110726405,42.928333502434995
77,dragon_head,600604,市北高新,2026-05-20,2026-07-26,3,-24.07,-2.04,-24.07,False,,,0.0,推荐,trade,12,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,5.4,True,ok,2026-05-25,close,5.02,-7.037037037037052,5.4,5.4,True,0,17.032962962962948,1.4616447110726405,-8.498681748109693
78,dragon_head,000880,潍柴重机,2026-05-20,2026-07-26,3,-40.29,-4.43,-40.29,False,,,0.0,推荐,trade,13,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,35.42,True,ok,2026-05-25,close,33.86,-4.404291360813106,34.5,35.42,True,0,35.885708639186895,1.4616447110726405,-5.865936071885747
79,dragon_head,002796,世嘉科技,2026-05-20,2026-07-26,3,-49.41,-6.44,-49.41,False,,,0.0,推荐,trade,14,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,53.25,True,ok,2026-05-25,close,53.73,0.9014084507042108,50.4,53.25,True,0,50.31140845070421,1.4616447110726405,-0.5602362603684297
80,dragon_head,000926,福星股份,2026-05-20,2026-07-26,3,-14.04,-9.65,-14.04,False,,,0.0,推荐,trade,15,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,2.28,True,ok,2026-05-25,close,2.27,-0.43859649122806044,2.17,2.28,True,0,13.601403508771938,1.4616447110726405,-1.900241202300701
81,dragon_head,002158,汉钟精机,2026-05-20,2026-07-26,3,-29.05,2.03,-29.05,False,,,0.0,推荐,trade,16,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,35.04,True,ok,2026-05-25,close,33.51,-4.366438356164382,32.32,35.04,True,0,24.683561643835617,1.4616447110726405,-5.8280830672370225
82,dragon_head,002442,龙星科技,2026-05-20,2026-07-26,3,-32.54,21.04,-32.54,False,,,0.0,推荐,trade,17,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,6.7,True,ok,2026-05-25,close,7.85,17.164179104477604,6.04,6.7,True,0,49.7041791044776,1.4616447110726405,15.702534393404964
83,dragon_head,001269,欧晶科技,2026-05-20,2026-07-26,3,-30.99,-2.0,-30.99,False,,,0.0,推荐,trade,18,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,24.49,True,ok,2026-05-25,close,25.0,2.0824826459779677,23.03,24.49,True,0,33.07248264597796,1.4616447110726405,0.6208379349053272
84,dragon_head,002755,奥赛康,2026-05-20,2026-07-26,3,-29.2,-6.14,-29.2,False,,,0.0,推荐,trade,19,,close_snapshot,unknown,1,contemporaneous,,2026-05-20 11:55:56,17.74,True,ok,2026-05-25,close,16.22,-8.568207440811726,16.21,17.74,True,0,20.631792559188273,1.4616447110726405,-10.029852151884366
100,dragon_head,002879,长缆科技,2026-07-27,2026-07-30,3,-10.58,4.71,-10.58,False,,,0.0,推荐,trade,1,,close_snapshot,unknown,1,contemporaneous,,2026-07-27 08:43:16,18.05,False,ok,2026-07-30,close,16.14,-10.581717451523541,16.77,19.86,True,0,-0.0017174515235414134,-3.247469925123825,-7.334247526399716
147,dragon_head,002445,中南文化,2026-03-13,2026-03-18,3,-9.35,-9.35,-17.59,False,,,0.0,推荐,trade,1,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:36:58,4.49,False,ok,2026-03-18,close,4.07,-9.35412026726058,4.49,4.49,True,0,-0.004120267260580235,-0.2315201514625942,-9.122600115797987
148,dragon_head,600844,金煤科技,2026-03-13,2026-03-18,3,-10.39,-4.39,-10.39,False,,,0.0,推荐,trade,6,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:36:58,4.33,False,ok,2026-03-18,close,3.88,-10.392609699769062,3.84,4.33,True,0,-0.0026096997690618906,-0.2315201514625942,-10.161089548306467
149,dragon_head,000677,恒天海龙,2026-03-13,2026-03-18,3,-6.57,2.19,-6.57,False,,,0.0,推荐,trade,7,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:36:59,5.02,False,ok,2026-03-18,close,4.69,-6.573705179282852,5.02,5.02,True,0,-0.003705179282851745,-0.2315201514625942,-6.342185027820258
152,dragon_head,002445,中南文化,2026-03-16,2026-03-19,3,-8.69,-8.69,-17.59,False,,,0.0,推荐,trade,1,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:05,4.49,False,ok,2026-03-19,close,4.1,-8.685968819599122,4.04,4.77,True,0,0.0040311804008776875,-1.8903749496956168,-6.795593869903505
153,dragon_head,600370,三房巷,2026-03-16,2026-03-19,3,9.67,21.0,9.67,True,,,0.0,推荐,trade,1,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:11,3.0,False,ok,2026-03-19,close,3.29,9.666666666666668,2.88,3.0,True,0,-0.003333333333332078,-1.8903749496956168,11.557041616362284
154,dragon_head,000890,法尔胜,2026-03-16,2026-03-19,3,26.24,26.24,21.01,True,,,0.0,推荐,trade,6,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:11,11.09,False,ok,2026-03-19,close,14.0,26.239855725879167,10.66,12.2,True,0,-0.00014427412083151125,-1.8903749496956168,28.130230675574783
156,dragon_head,600370,三房巷,2026-03-17,2026-03-20,3,-1.33,21.0,-1.33,False,,,0.0,推荐,trade,1,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:13,3.0,False,ok,2026-03-20,close,2.96,-1.3333333333333308,2.86,3.3,True,0,-0.0033333333333307458,-1.5185102125310324,0.18517687919770154
157,dragon_head,600683,京投发展,2026-03-17,2026-03-20,3,2.45,2.45,-6.89,True,,,0.0,推荐,trade,3,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:13,10.6,False,ok,2026-03-20,close,10.86,2.4528301886792336,10.28,10.6,True,0,0.0028301886792334585,-1.5185102125310324,3.971340401210266
169,dragon_head,600370,三房巷,2026-03-18,2026-03-23,3,-26.72,-9.37,-26.72,False,,,0.0,强烈推荐,trade,1,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:33,3.63,False,ok,2026-03-23,close,2.66,-26.72176308539944,3.28,3.63,True,0,-0.0017630853994425877,-5.159145015488386,-21.562618069911053
170,dragon_head,000890,法尔胜,2026-03-18,2026-03-23,3,-2.01,4.32,-2.16,False,,,0.0,推荐,trade,2,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:34,13.42,False,ok,2026-03-23,close,13.15,-2.0119225037257826,12.51,14.0,True,0,-0.0019225037257828426,-5.159145015488386,3.1472225117626036
171,dragon_head,600683,京投发展,2026-03-18,2026-03-23,3,-0.57,2.45,-6.89,False,,,0.0,推荐,trade,3,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:34,10.6,False,ok,2026-03-23,close,10.54,-0.5660377358490565,10.13,11.37,True,0,0.003962264150943473,-5.159145015488386,4.59310727963933
182,dragon_head,600396,华电辽能,2026-03-19,2026-03-24,3,33.22,33.22,10.02,True,,,0.0,强烈推荐,trade,2,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:49,5.69,False,ok,2026-03-24,close,7.58,33.216168717047445,5.19,5.69,True,0,-0.0038312829525537495,-2.367970326733204,35.58413904378065
183,dragon_head,000601,韶能股份,2026-03-19,2026-03-24,3,8.92,10.0,-0.95,True,,,0.0,强烈推荐,trade,3,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:50,7.4,False,ok,2026-03-24,close,8.06,8.918918918918916,7.4,7.4,True,0,-0.0010810810810841787,-2.367970326733204,11.28688924565212
184,dragon_head,000815,美利云,2026-03-19,2026-03-24,3,6.42,6.42,-1.92,True,,,0.0,推荐,trade,5,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:37:53,19.32,False,ok,2026-03-24,close,20.56,6.418219461697716,18.22,19.32,True,0,-0.0017805383022837518,-2.367970326733204,8.78618978843092
192,dragon_head,000601,韶能股份,2026-03-20,2026-03-25,3,8.97,8.97,-9.95,True,,,0.0,强烈推荐,trade,4,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:38:04,8.14,False,ok,2026-03-25,close,8.87,8.968058968058944,8.0,8.14,True,0,-0.001941031941056437,-0.6470302297778452,9.61508919783679
193,dragon_head,600396,华电辽能,2026-03-20,2026-03-25,3,46.57,46.57,21.09,True,,,0.0,推荐,trade,2,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:38:05,5.69,False,ok,2026-03-25,close,8.34,46.57293497363795,5.58,6.26,True,0,0.0029349736379487013,-0.6470302297778452,47.219965203415796
194,dragon_head,002902,铭普光磁,2026-03-20,2026-03-25,3,-1.56,-1.56,-13.54,False,,,0.0,推荐,trade,5,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:38:08,26.36,False,ok,2026-03-25,close,25.95,-1.5553869499241313,24.4,26.36,True,0,0.004613050075868763,-0.6470302297778452,-0.9083567201462861
207,dragon_head,002896,中大力德,2026-03-23,2026-03-26,3,1.68,1.68,-3.32,True,,,55.0,推荐,trade,6,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:38:26,77.0,False,ok,2026-03-26,close,78.29,1.6753246753246742,74.02,77.0,True,0,-0.0046753246753257205,1.3474422815753728,0.3278823937493014
208,dragon_head,603211,晋拓股份,2026-03-23,2026-03-26,3,-6.86,-3.14,-6.86,False,,,55.0,推荐,trade,8,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:38:27,26.08,False,ok,2026-03-26,close,24.29,-6.863496932515334,24.19,26.08,True,0,-0.0034969325153335618,1.3474422815753728,-8.210939214090708
209,dragon_head,600844,金煤科技,2026-03-23,2026-03-26,3,12.66,12.66,2.23,True,,,55.0,推荐,trade,10,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:38:28,4.03,False,ok,2026-03-26,close,4.54,12.655086848635232,3.62,4.03,True,0,-0.004913151364767998,1.3474422815753728,11.30764456705986
239,dragon_head,600758,辽宁能源,2026-03-24,2026-03-27,3,6.35,18.08,6.35,True,False,True,70.0,强烈推荐,trade,5,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:39:26,5.2,False,ok,2026-03-27,close,5.53,6.346153846153846,5.01,5.2,True,0,-0.0038461538461538325,0.6223853112596878,5.723768534894158
240,dragon_head,002218,拓日新能,2026-03-24,2026-03-27,3,-8.0,0.69,-8.0,False,True,False,70.0,推荐,trade,3,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:39:27,7.25,False,ok,2026-03-27,close,6.67,-7.9999999999999964,6.89,7.25,True,0,3.552713678800501e-15,0.6223853112596878,-8.622385311259684
241,dragon_head,000720,新能泰山,2026-03-24,2026-03-27,3,33.09,33.09,9.9,True,,,55.0,推荐,trade,6,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:39:27,4.14,False,ok,2026-03-27,close,5.51,33.09178743961354,4.14,4.14,True,0,0.0017874396135368897,0.6223853112596878,32.46940212835385
245,dragon_head,600758,辽宁能源,2026-03-25,2026-03-30,3,-12.94,7.34,-12.94,False,True,True,85.0,推荐,trade,3,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:39:33,5.72,False,ok,2026-03-30,close,4.98,-12.937062937062926,5.5,5.72,True,0,0.00293706293707352,-1.0032022250284989,-11.933860712034427
246,dragon_head,000720,新能泰山,2026-03-25,2026-03-30,3,9.01,21.1,9.01,True,,,70.0,推荐,trade,6,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:39:33,4.55,False,ok,2026-03-30,close,4.96,9.010989010989023,4.55,4.55,True,0,0.0009890109890235976,-1.0032022250284989,10.014191236017522
247,dragon_head,600666,奥瑞德,2026-03-25,2026-03-30,3,18.18,18.18,4.73,True,,,70.0,推荐,trade,7,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:39:34,5.28,False,ok,2026-03-30,close,6.24,18.181818181818187,5.28,5.28,True,0,0.00181818181818727,-1.0032022250284989,19.185020406846686
282,dragon_head,000722,湖南发展,2026-03-26,2026-03-31,3,-20.08,-7.22,-20.08,False,True,False,85.0,强烈推荐,trade,3,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:40:44,18.28,False,ok,2026-03-31,close,14.61,-20.076586433260402,17.52,18.28,True,0,0.003413566739595808,-0.6137312312815224,-19.46285520197888
283,dragon_head,600666,奥瑞德,2026-03-26,2026-03-31,3,-1.89,7.4,-1.89,False,False,True,85.0,推荐,trade,2,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:40:45,5.81,False,ok,2026-03-31,close,5.7,-1.8932874354561036,5.37,5.81,True,0,-0.00328743545610366,-0.6137312312815224,-1.2795562041745812
284,dragon_head,600163,中闽能源,2026-03-26,2026-03-31,3,-8.08,-5.55,-12.42,False,,,70.0,推荐,trade,6,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:40:46,8.29,False,ok,2026-03-31,close,7.62,-8.082026537997578,8.15,8.29,True,0,-0.002026537997577904,-0.6137312312815224,-7.468295306716056
307,dragon_head,000720,新能泰山,2026-03-27,2026-04-01,3,-10.89,-0.91,-10.89,False,True,False,100.0,推荐,trade,1,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:41:28,5.51,False,ok,2026-04-01,close,4.91,-10.88929219600725,5.42,5.51,True,0,0.0007078039927499447,0.5219241455435508,-11.411216341550801
308,dragon_head,603538,美诺华,2026-03-27,2026-04-01,3,1.56,10.01,1.56,True,False,True,100.0,推荐,trade,2,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:41:29,39.18,False,ok,2026-04-01,close,39.79,1.5569167942828033,37.17,39.18,True,0,-0.0030832057171967797,0.5219241455435508,1.0349926487392525
310,dragon_head,600844,金煤科技,2026-03-27,2026-04-01,3,-12.22,4.21,-12.22,False,,,70.0,推荐,trade,6,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:41:32,4.99,False,ok,2026-04-01,close,4.38,-12.224448897795593,4.5,4.99,True,0,-0.0044488977955925435,0.5219241455435508,-12.746373043339144
334,dragon_head,603538,美诺华,2026-03-30,2026-04-02,3,-1.81,-1.81,-7.68,False,,,100.0,强烈推荐,trade,1,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:42:21,43.1,False,ok,2026-04-02,close,42.32,-1.8097447795823673,42.4,43.1,True,0,0.00025522041763270664,-0.29029708701120427,-1.519447692571163
335,dragon_head,002361,神剑股份,2026-03-30,2026-04-02,3,15.27,15.27,10.0,True,False,True,78.0,强烈推荐,trade,2,afternoon,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:42:21,15.0,False,ok,2026-04-02,close,17.29,15.266666666666652,13.21,15.0,True,0,-0.0033333333333480653,-0.29029708701120427,15.556963753677856
336,dragon_head,600844,金煤科技,2026-03-30,2026-04-02,3,-18.94,-11.29,-20.22,False,,,85.0,推荐,trade,2,morning,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:42:25,5.49,False,ok,2026-04-02,close,4.45,-18.943533697632052,4.98,5.49,True,0,-0.003533697632050803,-0.29029708701120427,-18.653236610620848
361,dragon_head,002361,神剑股份,2026-03-31,2026-04-03,3,-4.61,4.79,-4.61,False,,,100.0,强烈推荐,trade,1,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:43:12,16.5,False,ok,2026-04-03,close,15.74,-4.606060606060602,15.83,16.5,True,0,0.00393939393939835,-0.2080875495780954,-4.397973056482506
362,dragon_head,600488,津药药业,2026-03-31,2026-04-03,3,33.02,33.02,9.92,True,,,85.0,推荐,trade,2,manual,close_snapshot,unknown,1,cache_backfill,,2026-07-30 20:43:13,5.24,False,ok,2026-04-03,close,6.97,33.015267175572504,4.97,5.24,True,0,-0.004732824427499338,-0.2080875495780954,33.2233547251506
